pair_id,pair_type,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,score_melody,score_harmony,score_rhythm,score_global,simple_average,weighted_average,comparison_representation,experiment_category
pair_003609,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028998,0.000000,0.000000,0.000000,0.009666,0.002416,0.003222,0.002416,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/678_segment_01.json,Transformações Rítmicas
pair_003610,negative,None,0.000000,0.000000,0.000000,0.000000,0.044444,0.042778,0.000000,0.000000,0.000000,0.000000,0.029074,0.000000,0.010176,0.009691,0.010176,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/748_segment_02.json,Transformações Harmônicas
pair_003611,negative,None,0.030000,0.078652,0.078652,0.000000,0.022222,0.045185,0.000000,0.074685,0.000000,0.062435,0.022469,0.024895,0.039062,0.036600,0.039062,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/825_segment_02.json,Transformações Combinadas
pair_003612,negative,None,0.017094,0.101124,0.089888,0.025424,0.111111,0.062963,0.000000,0.026877,0.000000,0.069369,0.066499,0.008959,0.053262,0.048276,0.053262,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/881_segment_02.json,Transformações Combinadas
pair_003613,negative,None,0.070423,0.125984,0.125984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107464,0.000000,0.000000,0.042985,0.035821,0.042985,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/074_segment_01.json,Transformações Melódicas
pair_003614,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.010026,0.000000,0.000000,0.000000,0.000000,0.003342,0.000000,0.001170,0.001114,0.001170,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/104_segment_01.json,Transformações Harmônicas
pair_003615,negative,None,0.067416,0.188976,0.157480,0.005236,0.062500,0.053776,0.000000,0.288016,0.000000,0.137957,0.040504,0.096005,0.093361,0.091489,0.093361,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/221_segment_02.json,Transformações Combinadas
pair_003616,negative,None,0.141104,0.275591,0.236220,0.027322,0.078125,0.067578,0.000000,0.246185,0.000000,0.217638,0.057675,0.082062,0.127757,0.119125,0.127757,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/251_segment_01.json,Outros
pair_003617,negative,None,0.000000,0.000000,0.000000,0.006757,0.031250,0.010231,0.000000,0.000000,0.000000,0.000000,0.016079,0.000000,0.005628,0.005360,0.005628,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/380_segment_01.json,Transformações Harmônicas
pair_003618,negative,None,0.014085,0.078740,0.078740,0.000000,0.007812,0.007161,0.000000,0.027423,0.000000,0.057188,0.004991,0.009141,0.026908,0.023774,0.026908,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/559_segment_01.json,Transformações Combinadas
pair_003619,negative,None,0.122340,0.299213,0.236220,0.004717,0.039062,0.090885,0.000000,0.325840,0.000000,0.219258,0.044888,0.108613,0.130567,0.124253,0.130567,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/566_segment_02.json,Transformações Combinadas
pair_003620,negative,None,0.111940,0.149606,0.141732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134426,0.000000,0.000000,0.053771,0.044809,0.053771,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/617_segment_02.json,Transformações Melódicas
pair_003621,negative,None,0.013699,0.078740,0.078740,0.000000,0.039062,0.007812,0.000000,0.034806,0.000000,0.057060,0.015625,0.011602,0.031193,0.028096,0.031193,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/755_segment_01.json,Transformações Combinadas
pair_003622,negative,None,0.000000,0.000000,0.000000,0.000000,0.039062,0.006510,0.000000,0.000000,0.000000,0.000000,0.015191,0.000000,0.005317,0.005064,0.005317,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/755_segment_01.json,Transformações Harmônicas
pair_003623,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013416,0.000000,0.000000,0.000000,0.004472,0.001118,0.001491,0.001118,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/759_segment_01.json,Transformações Rítmicas
pair_003624,negative,None,0.018750,0.118110,0.110236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082365,0.000000,0.000000,0.032946,0.027455,0.032946,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/792_segment_02.json,Transformações Melódicas
pair_003625,negative,None,0.000000,0.000000,0.000000,0.000000,0.023438,0.011328,0.000000,0.000000,0.000000,0.000000,0.011589,0.000000,0.004056,0.003863,0.004056,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/826_segment_01.json,Transformações Harmônicas
pair_003626,negative,None,0.000000,0.000000,0.000000,0.000000,0.023438,0.019141,0.000000,0.000000,0.000000,0.000000,0.014193,0.000000,0.004967,0.004731,0.004967,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/900_segment_01.json,Transformações Harmônicas
pair_003627,negative,None,0.000000,0.000000,0.000000,0.000000,0.015504,0.010724,0.000000,0.000000,0.000000,0.000000,0.008743,0.000000,0.003060,0.002914,0.003060,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/096_segment_01.json,Transformações Harmônicas
pair_003628,negative,None,0.052632,0.070312,0.070312,0.000000,0.000000,0.001938,0.000000,0.027327,0.000000,0.064419,0.000646,0.009109,0.028271,0.024725,0.028271,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/105_segment_02.json,Outros
pair_003629,negative,None,0.000000,0.000000,0.000000,0.000000,0.023256,0.002584,0.000000,0.000000,0.000000,0.000000,0.008613,0.000000,0.003015,0.002871,0.003015,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/164_segment_01.json,Transformações Harmônicas
pair_003630,negative,None,0.020833,0.085938,0.085938,0.000000,0.031008,0.027132,0.000000,0.064775,0.000000,0.064236,0.019380,0.021592,0.037875,0.035069,0.037875,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/167_segment_01.json,Outros
pair_003631,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.001292,0.000000,0.000000,0.000000,0.000000,0.000431,0.000000,0.000151,0.000144,0.000151,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/550_segment_02.json,Transformações Harmônicas
pair_003632,negative,None,0.000000,0.000000,0.000000,0.000000,0.023256,0.016150,0.000000,0.000000,0.000000,0.000000,0.013135,0.000000,0.004597,0.004378,0.004597,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/619_segment_02.json,Transformações Harmônicas
pair_003633,negative,None,0.036496,0.078125,0.078125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064249,0.000000,0.000000,0.025700,0.021416,0.025700,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/655_segment_02.json,Transformações Melódicas
pair_003634,negative,None,0.034722,0.093750,0.085938,0.000000,0.000000,0.001550,0.000000,0.089810,0.000000,0.071470,0.000517,0.029937,0.036253,0.033975,0.036253,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/678_segment_02.json,Outros
pair_003635,negative,None,0.075758,0.109375,0.109375,0.000000,0.031008,0.011628,0.000000,0.031241,0.000000,0.098169,0.014212,0.010414,0.046845,0.040932,0.046845,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/687_segment_01.json,Outros
pair_003636,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044097,0.000000,0.000000,0.000000,0.014699,0.003675,0.004900,0.003675,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/700_segment_01.json,Transformações Rítmicas
pair_003637,negative,None,0.021583,0.070312,0.070312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054069,0.000000,0.000000,0.021628,0.018023,0.021628,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/700_segment_02.json,Transformações Melódicas
pair_003638,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056425,0.000000,0.000000,0.000000,0.018808,0.004702,0.006269,0.004702,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/734_segment_02.json,Transformações Rítmicas
pair_003639,negative,None,0.000000,0.000000,0.000000,0.000000,0.023256,0.020284,0.000000,0.000000,0.000000,0.000000,0.014513,0.000000,0.005080,0.004838,0.005080,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/748_segment_02.json,Transformações Harmônicas
pair_003640,negative,None,0.021127,0.078125,0.078125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059126,0.000000,0.000000,0.023650,0.019709,0.023650,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/825_segment_01.json,Transformações Melódicas
pair_003641,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261272,0.000000,0.000000,0.000000,0.087091,0.021773,0.029030,0.021773,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/007_segment_02.json,Transformações Rítmicas
pair_003642,negative,None,0.031579,0.250000,0.125000,0.000000,0.035088,0.089181,0.000000,0.233168,0.000000,0.135526,0.041423,0.077723,0.088139,0.084891,0.088139,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/197_segment_01.json,Transformações Combinadas
pair_003643,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227943,0.000000,0.000000,0.000000,0.075981,0.018995,0.025327,0.018995,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/197_segment_01.json,Transformações Rítmicas
pair_003644,negative,None,0.000000,0.000000,0.000000,0.000000,0.060606,0.037879,0.000000,0.000000,0.000000,0.000000,0.032828,0.000000,0.011490,0.010943,0.011490,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/271_segment_01.json,Transformações Harmônicas
pair_003645,negative,None,0.007937,0.232877,0.191781,0.000000,0.081081,0.090090,0.000000,0.258082,0.000000,0.144198,0.057057,0.086027,0.099156,0.095761,0.099156,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/282_segment_01.json,Transformações Combinadas
pair_003646,negative,None,0.000000,0.035714,0.035714,0.000000,0.017544,0.016667,0.000000,0.083379,0.000000,0.023809,0.011404,0.027793,0.020463,0.021002,0.020463,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/388_segment_02.json,Transformações Combinadas
pair_003647,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166195,0.000000,0.000000,0.000000,0.055398,0.013850,0.018466,0.013850,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/390_segment_02.json,Transformações Rítmicas
pair_003648,negative,None,0.037037,0.178571,0.107143,0.000000,0.052632,0.035088,0.000000,0.255694,0.000000,0.107584,0.029240,0.085231,0.074575,0.074018,0.074575,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/433_segment_02.json,Transformações Combinadas
pair_003649,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269954,0.000000,0.000000,0.000000,0.089985,0.022496,0.029995,0.022496,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/465_segment_01.json,Transformações Rítmicas
pair_003650,negative,None,0.000000,0.089286,0.089286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059524,0.000000,0.000000,0.023810,0.019841,0.023810,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/655_segment_02.json,Transformações Melódicas
pair_003651,negative,None,0.027397,0.142857,0.125000,0.000000,0.017544,0.012281,0.000000,0.198970,0.000000,0.098418,0.009942,0.066323,0.059428,0.058228,0.059428,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/748_segment_02.json,Transformações Combinadas
pair_003652,negative,None,0.027397,0.142857,0.125000,0.000000,0.017544,0.012281,0.000000,0.198970,0.000000,0.098418,0.009942,0.066323,0.059428,0.058228,0.059428,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/748_segment_02.json,Transformações Combinadas
pair_003653,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136234,0.000000,0.000000,0.000000,0.045411,0.011353,0.015137,0.011353,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/782_segment_01.json,Transformações Rítmicas
pair_003654,negative,None,0.000000,0.000000,0.000000,0.000000,0.052632,0.070175,0.000000,0.000000,0.000000,0.000000,0.040936,0.000000,0.014327,0.013645,0.014327,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/889_segment_01.json,Transformações Harmônicas
pair_003655,negative,None,0.000000,0.127273,0.127273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084849,0.000000,0.000000,0.033939,0.028283,0.033939,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/028_segment_02.json,Transformações Melódicas
pair_003656,negative,None,0.015625,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065814,0.000000,0.000000,0.026326,0.021938,0.026326,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/096_segment_01.json,Transformações Melódicas
pair_003657,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136342,0.000000,0.000000,0.000000,0.045447,0.011362,0.015149,0.011362,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/282_segment_01.json,Transformações Rítmicas
pair_003658,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095534,0.000000,0.000000,0.000000,0.031845,0.007961,0.010615,0.007961,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/297_segment_02.json,Transformações Rítmicas
pair_003659,negative,None,0.000000,0.000000,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000,0.000000,0.000000,0.011905,0.000000,0.004167,0.003968,0.004167,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/430_segment_02.json,Transformações Harmônicas
pair_003660,negative,None,0.042254,0.163636,0.145455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117115,0.000000,0.000000,0.046846,0.039038,0.046846,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/460_segment_01.json,Transformações Melódicas
pair_003661,negative,None,0.042254,0.163636,0.145455,0.000000,0.017857,0.000000,0.000000,0.154948,0.000000,0.117115,0.005952,0.051649,0.061842,0.058239,0.061842,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/460_segment_01.json,Transformações Combinadas
pair_003662,negative,None,0.031746,0.109091,0.109091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083309,0.000000,0.000000,0.033324,0.027770,0.033324,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/655_segment_01.json,Transformações Melódicas
pair_003663,negative,None,0.000000,0.000000,0.000000,0.000000,0.035714,0.040179,0.000000,0.000000,0.000000,0.000000,0.025298,0.000000,0.008854,0.008433,0.008854,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/666_segment_01.json,Transformações Harmônicas
pair_003664,negative,None,0.000000,0.000000,0.000000,0.000000,0.071429,0.021429,0.000000,0.000000,0.000000,0.000000,0.030953,0.000000,0.010833,0.010317,0.010833,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/734_segment_02.json,Transformações Harmônicas
pair_003665,negative,None,0.027027,0.145455,0.127273,0.012987,0.107143,0.092857,0.000000,0.203821,0.000000,0.099918,0.070996,0.067940,0.081801,0.079618,0.081801,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/755_segment_01.json,Transformações Combinadas
pair_003666,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.020833,0.000000,0.007292,0.006944,0.007292,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/760_segment_01.json,Transformações Harmônicas
pair_003667,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252230,0.000000,0.000000,0.000000,0.084077,0.021019,0.028026,0.021019,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/859_segment_01.json,Transformações Rítmicas
pair_003668,negative,None,0.037037,0.218182,0.163636,0.000000,0.125000,0.017857,0.000000,0.110781,0.000000,0.139618,0.047619,0.036927,0.081746,0.074721,0.081746,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/889_segment_01.json,Outros
pair_003669,negative,None,0.036585,0.169231,0.153846,0.000000,0.015152,0.009091,0.000000,0.115632,0.000000,0.119887,0.008081,0.038544,0.060419,0.055504,0.060419,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/028_segment_01.json,Outros
pair_003670,negative,None,0.088608,0.184615,0.184615,0.011494,0.045455,0.073737,0.000000,0.108441,0.000000,0.152613,0.043562,0.036147,0.085329,0.077441,0.085329,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/082_segment_01.json,Transformações Combinadas
pair_003671,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.047727,0.000000,0.000000,0.000000,0.000000,0.015909,0.000000,0.005568,0.005303,0.005568,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/104_segment_01.json,Transformações Harmônicas
pair_003672,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057930,0.000000,0.000000,0.000000,0.019310,0.004827,0.006437,0.004827,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/164_segment_02.json,Transformações Rítmicas
pair_003673,negative,None,0.000000,0.000000,0.000000,0.000000,0.055556,0.123049,0.000000,0.000000,0.000000,0.000000,0.059535,0.000000,0.020837,0.019845,0.020837,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/271_segment_02.json,Transformações Harmônicas
pair_003674,negative,None,0.025974,0.138462,0.138462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100966,0.000000,0.000000,0.040386,0.033655,0.040386,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/380_segment_01.json,Transformações Melódicas
pair_003675,negative,None,0.025974,0.107692,0.107692,0.000000,0.000000,0.008081,0.000000,0.124997,0.000000,0.080453,0.002694,0.041666,0.043540,0.041604,0.043540,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/518_segment_02.json,Outros
pair_003676,negative,None,0.023529,0.169231,0.153846,0.011364,0.090909,0.065657,0.000000,0.097522,0.000000,0.115535,0.055977,0.032507,0.073933,0.068006,0.073933,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/617_segment_02.json,Outros
pair_003677,negative,None,0.012987,0.092308,0.092308,0.000000,0.030303,0.039141,0.000000,0.086608,0.000000,0.065868,0.023148,0.028869,0.041666,0.039295,0.041666,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/664_segment_02.json,Transformações Combinadas
pair_003678,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035146,0.000000,0.000000,0.000000,0.011715,0.002929,0.003905,0.002929,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/759_segment_02.json,Transformações Rítmicas
pair_003679,negative,None,0.013333,0.107692,0.107692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076239,0.000000,0.000000,0.030496,0.025413,0.030496,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/782_segment_01.json,Transformações Melódicas
pair_003680,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197205,0.000000,0.000000,0.000000,0.065735,0.016434,0.021912,0.016434,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/826_segment_02.json,Transformações Rítmicas
pair_003681,negative,None,0.000000,0.000000,0.000000,0.000000,0.075758,0.012626,0.000000,0.000000,0.000000,0.000000,0.029461,0.000000,0.010311,0.009820,0.010311,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/866_segment_02.json,Transformações Harmônicas
pair_003682,negative,None,0.000000,0.107692,0.092308,0.000000,0.015152,0.021212,0.000000,0.096630,0.000000,0.066667,0.012121,0.032210,0.038962,0.036999,0.038962,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/894_segment_01.json,Transformações Combinadas
pair_003683,negative,None,0.000000,0.135135,0.108108,0.000000,0.053333,0.068444,0.000000,0.225263,0.000000,0.081081,0.040592,0.075088,0.065412,0.065587,0.065412,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/095_segment_02.json,Transformações Combinadas
pair_003684,negative,None,0.141667,0.256757,0.148649,0.007246,0.066667,0.092667,0.000000,0.277306,0.000000,0.182358,0.055527,0.092435,0.115486,0.110106,0.115486,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/271_segment_01.json,Transformações Combinadas
pair_003685,negative,None,0.100000,0.324324,0.148649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190991,0.000000,0.000000,0.076396,0.063664,0.076396,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/271_segment_02.json,Transformações Melódicas
pair_003686,negative,None,0.066225,0.224719,0.112360,0.012422,0.055556,0.173069,0.000000,0.228006,0.000000,0.134435,0.080349,0.076002,0.100896,0.096928,0.100896,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/301_segment_02.json,Transformações Combinadas
