song_id,segment_id,transformation,comparison_type,metric,metric_parameters,value
033,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.156338
033,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
033,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
033,02,tempo_change,transformed,ioi_similarity,{},1.000000
033,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
033,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
045,01,duration_scaling,transformed,ioi_similarity,{},0.172064
045,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
045,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
045,01,original_copy,baseline_original,ioi_similarity,{},1.000000
045,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
045,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
045,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.167892
045,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
045,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
045,01,tempo_change,transformed,ioi_similarity,{},1.000000
045,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
045,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
045,02,duration_scaling,transformed,ioi_similarity,{},0.147049
045,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
045,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
045,02,original_copy,baseline_original,ioi_similarity,{},1.000000
045,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
045,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
045,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.150011
045,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
045,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
045,02,tempo_change,transformed,ioi_similarity,{},1.000000
045,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
045,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
047,01,duration_scaling,transformed,ioi_similarity,{},0.202638
047,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
047,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
047,01,original_copy,baseline_original,ioi_similarity,{},1.000000
047,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
047,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
047,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.199497
047,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
047,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
047,01,tempo_change,transformed,ioi_similarity,{},1.000000
047,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
047,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
047,02,duration_scaling,transformed,ioi_similarity,{},0.220603
047,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
047,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
047,02,original_copy,baseline_original,ioi_similarity,{},1.000000
047,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
047,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
047,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.191244
047,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
047,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
047,02,tempo_change,transformed,ioi_similarity,{},1.000000
047,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
